fare_amount,passenger_count_2.0,passenger_count_3.0,passenger_count_4.0,passenger_count_5.0,passenger_count_6.0,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,session_evening,session_morning,session_night_AM,session_night_PM,season_summer,season_winter,week_weekend,distance_km
20.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.521633751
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.341141493
17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.409767531
10.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.271753026
12.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.47347899
9.601768171,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.196375865
7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.263238445
9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.325809871
4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.087574928
11,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.355939572
7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.213525109
6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.215913768
6.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.153969675
7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.214382769
10.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.469882757
10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.359242845
11.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.13080294
15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.652682612
8.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.330798376
10.9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.453358377
5.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.099208298
7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.193891374
19.47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.810093638
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.097668303
11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.280070864
8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.065871255
10.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.350402082
18.73215944,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.936821784
4.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.145796985
15.35107575,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.918967717
19.38230606,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.630206833
20.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.518203984
8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.403939053
3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.082630762
18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.589478213
12.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.629621279
6.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.190207969
4.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.196963524
16.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.497657888
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.278528028
15.56227753,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.546179203
5.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.188333052
6.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.424944077
17.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.347430979
6.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.179079277
7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.236560874
13.41247432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.579548937
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.543033794
9.218309501,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.347143516
8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.287087324
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.406917776
7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.311530432
4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.059681319
12.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.329325646
7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.305041762
8.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.339968663
12.68829077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.528823737
6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.20093797
5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.163266032
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.20254961
4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.091423946
13.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.64738963
15.53208814,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.611816488
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.116381276
18.91317684,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.581148085
4.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.151292943
8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.342299152
4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.141805164
10.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.306550547
4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.132299275
7.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.190399934
5.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.186471221
6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.185024748
15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.635698883
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.182170047
17.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.869612297
6.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.199491905
7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.345580656
8.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.092434137
17.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.748503601
6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.161576947
10.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.610845895
4.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.072354867
8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.299511051
8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.284313239
5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.106325217
8.9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.374213367
15.24534202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.536683736
9.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.46376546
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.138261644
18.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.583998681
7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.168438489
4.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.135496137
8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.134148256
16.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.714883708
6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.154442229
8.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.326033592
9.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.240405587
9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.294877527
6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.270778278
11.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.319086366
6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.139981877
7.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.236787827
7.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.229922848
19.56760849,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.750068984
8.1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.172514078
11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.32825288
3.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.056538201
16.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.616130233
4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.133175138
7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.219500959
6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.248875198
8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.241709312
3.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.130720218
4.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.092193501
6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.338970457
18.13097442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.705728572
5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.152347158
4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.098335776
4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.026159772
15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.298013253
3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.34751153
9.436882283,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.248882472
6.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.178401009
4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.151984775
8.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.37770842
15.16860643,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.647856432
20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.785462614
18.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.430608392
11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.56701599
8.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.161421272
14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.831457619
20.12255506,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.94616245
17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.595342578
13.9622249,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.310212547
19.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.411438046
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181470017
3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076251114
22.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.49520349
12.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.49539692
7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.156501881
7.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.314448747
10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.382369172
10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.344711802
8.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.313034279
4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0980975
9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.274872619
10.60851451,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.366505847
5.7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.216252839
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.306924639
10.67064958,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.289342914
7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188741242
13.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.40079125
12.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.630755449
6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.171413339
5.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.123787589
6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.239476227
6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.445996914
12.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.596316381
8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.396668229
7.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.258883124
7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.208496473
5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.160454804
10.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.520753322
10.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.334259295
4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.152982942
18.39051042,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.763011133
11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.282905125
14,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.503479904
9.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263719463
9.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.409064898
15.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.776530061
5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.164002494
10.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46918774
20.15220379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.710589038
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065806448
9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.266583844
16.74327319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.737198559
18.64731753,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.685939059
9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.205360103
4.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.084356335
9.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.463748687
4.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.115571978
7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.231065675
6.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.182015951
10.60184563,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.430705663
5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.221268253
13.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.553963003
15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.675733336
4.320672861,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.000100304
3.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.156941472
4.1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.103880722
11.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.436327931
8.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.452310861
11,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.169641354
17.15253065,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.741888647
19.50922741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.881802335
8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.119812588
8.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.426574144
10.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.370518707
8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.248246014
9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.352140097
4.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.138184388
19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.854029537
11.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.368705274
8.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.268338201
5.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.15527122
4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.117768392
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.202993778
8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.268528151
13.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.309110259
5.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.117748273
7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.14988067
16.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.849028477
8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.240947983
9.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.322367284
6.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.208721615
4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.142601231
9.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.161660546
5.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.101266856
5.3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.136975932
8.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.337697429
12.9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.499032579
3.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.04969338
14.63528219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.51025701
16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.746026286
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.216475257
8.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.231484857
13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281038335
6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.154017188
7.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.270388442
5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.148653294
7.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.298718724
6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.158298099
10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.429647527
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.080811627
7.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.241897576
9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.440154825
15.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.997146124
8.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.346218488
10.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.212947644
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.129832668
11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.459668225
7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.129824915
9.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.376675136
6.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.240000963
7.7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.134438322
4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.114244851
7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.232151618
5.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.226014933
7.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.181192039
9.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.373260939
10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.348265487
10.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.278339811
6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.084739461
18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.916328981
6.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.131828089
19.25453035,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.531418314
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.466334704
5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.215833978
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.059868668
4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.105827024
7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.196403446
12.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.561995524
10.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.500224403
8.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.350470415
7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.206082769
6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271737307
10.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.26611978
5.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.149908446
7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.204081394
4.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.143897835
6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.078099011
7.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.235187385
8.768122599,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.359836289
8.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.133308736
12.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.660358348
6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.27273866
7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.323452981
14.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.679077251
6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.208971343
5.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.177855483
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.085958411
7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.314902412
10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.523687243
19.28662714,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.723238102
13,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.398105859
8.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.485566558
8.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.391876294
8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.317113665
5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.154670192
12.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.554083186
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.091999721
16.21578045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.747469662
7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.405308944
7.615314608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.249119797
19.53884434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.677626651
6.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.152399066
7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.120292991
4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.165194921
